Year,Season,Koppen climate classification,Climate,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Thermal preference
1999.0,Autumn,8.0,12.0,6.0,2.0,4.0,1.0,1.0,13.189256388091055,1.0,1.0,1.0,1.0,1.0,0.0,0.9,22.0,28.49,0.77,1.1,1.194218,1.257274,1.264003,1.3192139999999999,26.2,79.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,27.2,81.0,26.9,80.4,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,53.7,2.0,0.0,0.03,5.91,21.8,71.3,2
2012.0,Summer,13.0,11.0,9.0,2.0,3.0,2.0,1.0,45.0,1.0,1.0,1.0,1.0,2.0,6.0,0.3,6.0,26.07,0.7,1.3,1.194218,1.257274,1.264003,1.3192139999999999,24.2,75.6,24.2,75.6,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.1,75.4,24.375785999999998,75.874689,22.970135,73.34141899999999,41.2,0.0,11.470175,0.02,2.95,18.5,65.3,2
2012.0,Summer,8.0,12.0,7.0,2.0,2.0,1.0,0.0,13.189256388091055,0.0,2.0,1.0,1.0,0.0,4.5,1.0862311565319105,20.962094284773425,25.769629000000002,0.5,1.2,1.194218,1.257274,1.264003,1.3192139999999999,28.1,82.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,51.0,0.0,11.470175,0.3,59.06,21.0,69.8,3
1996.0,Summer,6.0,3.0,25.0,4.0,2.0,1.0,0.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,5.0,1.6,57.0,27.16,0.37,2.0,2.0,1.257274,2.0,1.3192139999999999,27.6,81.7,24.569257999999998,76.22371899999999,27.6,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,29.2,84.6,22.970135,73.34141899999999,51.0,0.0,11.470175,1.04,205.55,28.0,82.4,1
1993.0,Summer,3.0,16.0,0.0,2.0,1.0,1.0,0.0,43.0,2.0,-0.8,1.0,1.0,1.0,5.0,-0.42,8.62,23.58,0.51,1.29,1.0,1.0,1.2,2.0,22.4,72.4,22.5,72.6,22.5,22.3,72.1,22.5,72.5,22.5,72.6,22.5,72.5,22.8,73.0,22.5,72.4,22.2,72.0,57.0,0.0,11.470175,0.11,21.65,17.446745999999997,63.383538,1
1995.0,Summer,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,-1.0,0.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.14,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,20.1,68.3,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,20.9,69.6,24.375785999999998,75.874689,20.0,67.9,41.3,0.0,11.470175,0.01,1.97,4.0,39.0,1
2012.0,Winter,3.0,16.0,9.0,2.0,1.0,1.0,0.0,25.0,1.0,1.0,0.0,1.0,2.0,5.0,1.2,37.0,31.48,0.75,1.7,1.194218,1.257274,1.264003,1.3192139999999999,26.3,79.3,26.3,79.3,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,26.6,79.9,24.375785999999998,75.874689,22.970135,73.34141899999999,49.7,0.0,11.470175,0.16,31.5,29.9,85.8,2
1996.0,Winter,4.0,4.0,25.0,4.0,2.0,1.0,0.0,13.189256388091055,0.0,-1.0,1.0,1.0,0.0,2.0,-2.3,89.0,17.54,0.6,1.2,1.2,1.257274,1.2,1.3192139999999999,17.3,63.1,24.569257999999998,76.22371899999999,17.3,23.450124,74.207647,17.6,63.6,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,17.9,64.2,22.970135,73.34141899999999,60.0,0.0,11.470175,0.32,62.23,13.0,55.4,1
2003.0,Winter,10.0,17.0,27.0,2.0,2.0,1.0,1.0,13.189256388091055,1.0,-1.0,1.0,0.0,1.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.65,1.2,1.194218,1.257274,1.264003,1.3192139999999999,22.6,72.7,22.6,72.7,24.220964000000002,23.450124,74.207647,22.9,73.2,24.602735,76.283592,24.621170000000003,76.316978,23.0,73.4,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.8476799999999999,34.932351000000004,10.0,50.0,2
1995.0,Winter,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,5.0,25.77,0.75,1.4,1.194218,1.257274,1.264003,1.3192139999999999,20.6,69.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.8,73.0,24.375785999999998,75.874689,22.3,72.1,31.3,0.0,11.470175,0.07,13.78,4.0,39.0,1
1999.0,Summer,8.0,12.0,26.0,3.0,2.0,1.0,1.0,13.189256388091055,1.0,1.0,1.0,1.0,3.0,0.0,0.2,6.0,25.62,0.54,1.2,1.194218,1.257274,1.264003,1.3192139999999999,25.2,77.4,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,25.2,77.4,25.2,77.3,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,44.1,3.0,2.0,0.0,0.0,14.6,58.2,2
2009.0,Autumn,15.0,8.0,4.0,4.0,2.0,1.0,0.0,23.0,2.0,-1.0,1.0,1.0,2.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.87,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,22.6,72.7,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,51.7,1.0,-1.0,0.07,13.78,8.3,46.9,1
1995.0,Winter,14.0,18.0,3.0,2.0,1.0,1.0,0.0,50.0,1.0,-3.0,0.0,1.0,1.0,2.0,0.32,7.16,27.8,1.4,1.2,1.2,1.2,1.2,1.2,22.6,72.7,22.6,72.7,22.7,22.6,72.7,22.5,72.5,22.3,72.1,22.4,72.4,22.5,72.5,22.5,72.5,22.3,72.1,10.9,0.0,11.470175,0.14,27.56,17.446745999999997,63.383538,1
2011.0,Winter,8.0,12.0,21.0,4.0,2.0,1.0,1.0,13.189256388091055,2.0,2.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,24.496357999999997,76.09054,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.8476799999999999,34.932351000000004,3.4,38.1,2
2012.0,Spring,4.0,4.0,9.0,2.0,3.0,2.0,0.0,13.189256388091055,1.0,2.0,0.0,1.0,1.0,0.0,2.7,96.0,31.84,0.68,1.0,1.194218,1.257274,1.264003,1.3192139999999999,33.8,92.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,33.6,92.5,24.375785999999998,75.874689,22.970135,73.34141899999999,34.0,0.0,11.470175,0.2,39.37,31.5,88.7,3
2012.0,Winter,4.0,4.0,9.0,2.0,3.0,1.0,0.0,13.189256388091055,1.0,0.0,1.0,1.0,1.0,0.0,1.2,34.0,28.56,0.68,1.0,1.194218,1.257274,1.264003,1.3192139999999999,28.9,84.0,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,28.5,83.3,24.375785999999998,75.874689,22.970135,73.34141899999999,40.0,0.0,11.470175,0.01,1.97,21.6,70.9,3
2011.0,Spring,14.0,18.0,26.0,1.0,2.0,1.0,0.0,13.189256388091055,0.0,-1.0,1.0,1.0,0.0,0.0,0.1,5.0,25.63,0.65,1.2,1.194218,1.257274,1.264003,1.3192139999999999,23.1,73.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.1,75.3,25.1,77.1,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,49.9,0.0,11.470175,0.1,19.03,18.3,64.9,1
2012.0,Summer,13.0,11.0,9.0,2.0,2.0,1.0,0.0,35.0,1.0,0.0,1.0,1.0,1.0,6.0,0.3,7.0,26.88,0.97,1.1,1.194218,1.257274,1.264003,1.3192139999999999,23.4,74.1,23.4,74.1,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.8,73.0,24.375785999999998,75.874689,22.970135,73.34141899999999,74.2,0.0,11.470175,0.02,2.95,18.5,65.3,2
2011.0,Spring,14.0,18.0,26.0,1.0,2.0,1.0,0.0,13.189256388091055,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,11.0,23.4,0.65,1.2,1.194218,1.257274,1.264003,1.3192139999999999,21.1,69.9,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,21.8,71.2,22.5,72.4,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,56.4,0.0,11.470175,0.06,10.83,22.1,71.8,1
2012.0,Winter,12.0,9.0,9.0,2.0,1.0,1.0,0.0,25.0,2.0,1.0,0.0,1.0,2.0,4.0,0.1,5.0,25.69,0.83,1.1,1.194218,1.257274,1.264003,1.3192139999999999,23.7,74.7,23.7,74.7,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,23.8,74.8,24.375785999999998,75.874689,22.970135,73.34141899999999,45.7,0.0,11.470175,0.07,12.8,15.5,59.9,2
1995.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,1.0,0.0,1.0,0.0,0.0,-0.1,5.0,24.71,0.68,1.4,1.194218,1.257274,1.264003,1.3192139999999999,21.8,71.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.2,72.0,24.375785999999998,75.874689,21.5,70.7,36.7,0.0,11.470175,0.05,9.84,4.0,39.0,3
2010.0,Summer,10.0,17.0,27.0,2.0,3.0,3.0,0.0,13.189256388091055,0.0,0.16300883968656754,1.0,1.0,0.0,6.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,24.3,75.8,24.3,75.8,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.8476799999999999,34.932351000000004,17.1,62.7,1
2011.0,Spring,4.0,4.0,9.0,3.0,1.0,1.0,0.0,20.0,1.0,-2.0,1.0,1.0,2.0,2.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.4,1.2,1.194218,1.257274,1.264003,1.3192139999999999,20.8,69.5,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,37.3,3.0,0.0,0.38,74.8,32.3,90.1,2
2004.0,Summer,15.0,8.0,4.0,1.0,2.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,2.0,-0.2,6.0,24.06,0.22,1.1,1.194218,1.257274,1.264003,1.3192139999999999,28.4,83.1,28.4,83.1,24.220964000000002,23.450124,74.207647,24.504233,76.105627,26.5,79.7,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,23.6,0.0,11.470175,0.15,29.53,26.0,79.0,1
2006.0,Winter,7.0,7.0,4.0,3.0,1.0,1.0,1.0,13.189256388091055,0.0,2.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.01,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,19.0,66.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,84.0,0.0,11.470175,0.02,3.74,12.0,53.6,1
1995.0,Winter,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,5.0,24.58,0.62,1.3,1.194218,1.257274,1.264003,1.3192139999999999,23.3,73.9,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,23.9,75.0,24.375785999999998,75.874689,23.1,73.6,26.0,0.0,11.470175,0.09,17.72,4.0,39.0,2
2010.0,Summer,10.0,17.0,27.0,2.0,3.0,3.0,0.0,13.189256388091055,0.0,0.16300883968656754,1.0,1.0,0.0,2.7,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,22.6,72.7,22.6,72.7,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.8476799999999999,34.932351000000004,17.1,62.7,1
2012.0,Summer,3.0,16.0,9.0,2.0,1.0,1.0,0.0,25.0,1.0,0.0,1.0,1.0,2.0,4.0,1.1,31.0,31.08,0.68,1.6,1.194218,1.257274,1.264003,1.3192139999999999,26.1,79.0,26.1,79.0,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,25.8,78.4,24.375785999999998,75.874689,22.970135,73.34141899999999,63.1,0.0,11.470175,0.1,18.7,30.8,87.4,2
1987.0,Spring,11.0,2.0,27.0,2.0,1.0,1.0,0.0,13.189256388091055,1.0,-1.0,1.0,1.0,0.0,3.0,0.07,5.1,26.26,1.25,1.2,1.194218,1.257274,1.264003,1.3192139999999999,20.7,69.2,20.9,69.6,20.5,20.6,69.1,20.8,69.4,20.9,69.6,20.8,69.4,20.9,69.6,20.8,69.4,20.6,69.1,30.4,0.0,11.470175,0.06,12.47,17.446745999999997,63.383538,1
1995.0,Summer,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,1.0,1.0,1.0,0.0,0.0,-0.7,15.0,22.67,0.62,1.2,1.194218,1.257274,1.264003,1.3192139999999999,22.0,71.7,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.7,72.8,24.375785999999998,75.874689,21.0,69.8,29.6,0.0,11.470175,0.08,15.75,4.0,39.0,2
2015.0,Summer,7.0,7.0,27.0,2.0,3.0,1.0,1.0,13.189256388091055,1.0,0.0,1.0,1.0,0.0,5.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.36,1.206626,1.194218,1.1,1.264003,1.3,25.3,77.6,24.569257999999998,76.22371899999999,25.3,23.450124,74.207647,25.2,77.4,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,25.1,77.2,22.970135,73.34141899999999,50.3,0.0,11.470175,0.03,6.1,30.0,86.0,1
1982.0,Summer,7.0,7.0,0.0,2.0,1.0,1.0,0.0,31.0,1.0,-1.6,1.0,1.0,0.0,0.0,-0.68,14.74,22.89,0.79,1.09,1.194218,1.257274,1.264003,1.3192139999999999,21.0,69.8,24.569257999999998,76.22371899999999,21.0,23.450124,74.207647,21.3,70.3,21.6,70.8,21.3,70.3,24.79673,76.631297,21.3,70.3,22.970135,73.34141899999999,46.8,0.0,11.470175,0.07,13.78,17.446745999999997,63.383538,1
1998.0,Autumn,10.0,17.0,19.0,3.0,3.0,3.0,1.0,13.189256388091055,2.0,0.0,1.0,1.0,1.0,0.0,1.0,27.0,31.76,1.32,1.6,1.194218,1.257274,1.264003,1.3192139999999999,22.3,72.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,28.3,82.9,23.8,74.8,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,38.6,3.0,1.0,0.07,13.78,10.8,51.4,2
1996.0,Summer,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,1.0,1.0,1.0,0.0,0.0,0.7,14.0,27.7,0.63,1.4,1.194218,1.257274,1.264003,1.3192139999999999,25.4,77.7,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,25.4,77.8,24.375785999999998,75.874689,22.970135,73.34141899999999,46.2,0.0,11.470175,0.06,12.14,16.0,61.0,3
2012.0,Spring,3.0,16.0,9.0,2.0,3.0,1.0,0.0,13.189256388091055,1.0,3.0,1.0,1.0,1.0,0.0,1.8,67.0,31.11,0.72,1.0,1.194218,1.257274,1.264003,1.3192139999999999,30.2,86.4,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,29.9,85.8,24.375785999999998,75.874689,22.970135,73.34141899999999,54.0,0.0,11.470175,0.01,1.97,30.4,86.7,2
1994.0,Autumn,8.0,12.0,26.0,2.0,3.0,3.0,0.0,13.189256388091055,0.0,2.0,1.0,1.0,0.0,0.0,-0.74,16.66,22.47,0.35,1.19,1.194218,1.257274,1.264003,1.3192139999999999,23.7,74.6,24.569257999999998,76.22371899999999,23.7,23.450124,74.207647,23.7,74.7,23.8,74.9,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,37.0,0.0,11.470175,0.09,17.72,17.446745999999997,63.383538,1
1995.0,Winter,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,-1.0,0.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.64,1.4,1.194218,1.257274,1.264003,1.3192139999999999,20.1,68.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,21.6,70.9,24.375785999999998,75.874689,18.4,65.1,47.548293,0.0,11.470175,0.25,49.21,4.0,39.0,2
2011.0,Autumn,4.0,4.0,9.0,4.0,2.0,1.0,0.0,20.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.54,1.0,1.194218,1.257274,1.264003,1.3192139999999999,29.2,84.5,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,75.5,2.0,-1.0,0.0,0.0,30.8,87.4,3
1984.0,Summer,7.0,7.0,0.0,2.0,1.0,1.0,0.0,24.0,2.0,0.8,1.0,1.0,0.0,0.0,-1.22,36.19,21.75,0.31,1.06,1.058020478,1.058020478,1.058020478,1.058020478,25.1,77.2,24.569257999999998,76.22371899999999,25.1,23.450124,74.207647,25.1,77.2,25.1,77.2,25.1,77.2,24.79673,76.631297,25.1,77.2,22.970135,73.34141899999999,51.1,0.0,11.470175,0.24,47.24,17.446745999999997,63.383538,1
2001.0,Winter,15.0,8.0,4.0,4.0,1.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,2.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,22.5,72.5,23.5,74.3,22.8,21.2,70.2,24.504233,76.105627,22.4,72.3,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,40.0,0.0,11.470175,0.02,3.28,-18.4,-1.1,1
2012.0,Autumn,3.0,16.0,9.0,2.0,3.0,1.0,0.0,13.189256388091055,1.0,-3.0,1.0,1.0,3.0,0.0,0.6,11.0,26.78,0.62,1.0,1.194218,1.257274,1.264003,1.3192139999999999,27.0,80.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,26.9,80.4,24.375785999999998,75.874689,22.970135,73.34141899999999,47.0,0.0,11.470175,0.08,15.75,29.7,85.5,1
2012.0,Spring,14.0,18.0,26.0,1.0,2.0,1.0,0.0,13.189256388091055,0.0,-1.0,1.0,1.0,0.0,0.0,-0.2,6.0,24.39,0.75,1.2,1.194218,1.257274,1.264003,1.3192139999999999,21.4,70.5,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,21.6,70.9,21.8,71.2,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,72.3,0.0,11.470175,0.09,17.72,18.3,64.9,1
2010.0,Autumn,7.0,7.0,2.0,1.0,3.0,2.0,0.0,19.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.44,1.0,1.194218,1.257274,1.264003,1.3192139999999999,24.3,75.7,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,71.7,0.0,11.470175,0.2,39.37,23.0,73.4,1
1994.0,Autumn,8.0,12.0,26.0,1.0,2.0,1.0,0.0,28.0,2.0,-2.0,1.0,1.0,0.0,0.0,-0.48,9.91,23.47,0.96,1.2,1.194218,1.257274,1.264003,1.3192139999999999,19.1,66.4,24.569257999999998,76.22371899999999,19.1,23.450124,74.207647,19.2,66.6,19.3,66.8,19.3,66.7,24.79673,76.631297,19.3,66.7,22.970135,73.34141899999999,65.7,0.0,11.470175,0.03,5.96,17.446745999999997,63.383538,1
1995.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,1.0,1.0,1.0,0.0,0.0,0.9,23.0,30.6,1.33,1.4,1.194218,1.257274,1.264003,1.3192139999999999,24.2,75.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.2,75.5,24.375785999999998,75.874689,22.970135,73.34141899999999,25.8,0.0,11.470175,0.08,15.75,16.0,61.0,2
2005.0,Winter,7.0,7.0,13.0,4.0,1.0,1.0,1.0,13.189256388091055,2.0,0.0,1.0,1.0,0.0,3.4,1.0862311565319105,20.962094284773425,25.769629000000002,0.56,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,26.2,79.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,30.3,0.0,11.470175,0.8476799999999999,34.932351000000004,7.0,44.6,2
2010.0,Winter,15.0,8.0,4.0,4.0,2.0,1.0,1.0,25.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.37,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,22.8,73.0,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,22.9,3.0,1.0,0.09,17.72,-11.0,12.2,2
1998.0,Summer,8.0,12.0,26.0,3.0,3.0,3.0,1.0,13.189256388091055,2.0,2.0,1.0,1.0,3.0,0.0,-0.1,5.0,24.94,0.54,1.1,1.194218,1.257274,1.264003,1.3192139999999999,24.6,76.3,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,25.3,77.5,25.1,77.2,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,41.1,3.0,1.0,0.1,19.69,17.5,63.6,3
2011.0,Spring,14.0,18.0,26.0,1.0,2.0,1.0,0.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,11.0,23.15,0.35,1.2,1.194218,1.257274,1.264003,1.3192139999999999,23.4,74.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,23.9,75.0,24.4,75.9,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,62.0,0.0,11.470175,0.09,17.01,18.3,64.9,1
2003.0,Summer,10.0,17.0,27.0,2.0,2.0,1.0,1.0,13.189256388091055,1.0,1.0,1.0,0.0,2.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.63,1.2,1.194218,1.257274,1.264003,1.3192139999999999,23.8,74.8,23.8,74.8,24.220964000000002,23.450124,74.207647,24.0,75.2,24.602735,76.283592,24.621170000000003,76.316978,24.2,75.6,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.01,0.98,16.1,61.0,3
2012.0,Winter,7.0,7.0,4.0,1.0,2.0,1.0,0.0,13.189256388091055,1.0,0.0,1.0,1.0,1.0,5.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.39,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,24.496357999999997,76.09054,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,2.0,0.0,0.8476799999999999,34.932351000000004,17.446745999999997,63.383538,1
1995.0,Summer,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,25.1,0.68,1.2,1.194218,1.257274,1.264003,1.3192139999999999,23.3,73.9,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.1,75.4,24.375785999999998,75.874689,23.6,74.5,34.4,0.0,11.470175,0.05,9.84,4.0,39.0,2
1983.0,Summer,8.0,10.0,0.0,2.0,2.0,1.0,0.0,24.0,1.0,0.7,1.0,1.0,0.0,0.0,-0.2,5.84,24.87,0.86,1.22,1.023890785,1.058020478,1.177474403,1.62116041,22.0,71.6,24.569257999999998,76.22371899999999,22.0,23.450124,74.207647,22.6,72.8,23.3,73.9,22.5,72.5,24.79673,76.631297,22.5,72.5,22.970135,73.34141899999999,37.0,0.0,11.470175,0.2,39.37,17.446745999999997,63.383538,2
